match_id,opponent_team,batting_team,bowling_team,batting_position,total_runs,balls_played,balls_bowled,dot_balls,wickets_taken,dismissed,dismissal_kind,fours,sixes,batting_strike_rate,bowling_economy,runs_conceded
501202,Pune Warriors,Kings XI Punjab,Kings XI Punjab,8,15,28,6,3,0,True,caught,0,0,53.57,12.0,12
501206,Chennai Super Kings,,Kings XI Punjab,0,0,0,18,5,1,False,,0,0,0.0,11.0,33
501212,Deccan Chargers,,Kings XI Punjab,0,0,0,12,2,1,False,,0,0,0.0,8.5,17
501220,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,8,4,3,24,11,1,True,bowled,1,0,133.33,6.0,24
501223,Delhi Daredevils,,Kings XI Punjab,0,0,0,24,6,1,False,,0,0,0.0,9.0,36
501234,Kolkata Knight Riders,,Kings XI Punjab,0,0,0,20,7,0,False,,0,0,0.0,8.7,29
501237,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,8,10,10,24,6,2,False,,1,0,100.0,9.25,37
501244,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,8,5,6,24,11,2,True,bowled,0,0,83.33,9.25,37
501254,Kochi Tuskers Kerala,,Kings XI Punjab,0,0,0,24,10,1,False,,0,0,0.0,7.5,30
501257,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,8,1,1,24,14,3,False,,0,0,100.0,4.0,16
501260,Royal Challengers Bangalore,,Kings XI Punjab,0,0,0,24,15,4,False,,0,0,0.0,4.25,17
501264,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,10,13,7,24,3,0,False,,0,2,185.71,12.0,48
